user_id,first_name,last_name,username,date_of_birth,native_language,learning_language,disability_id,created_at,profile_photo,setting_id,setting_type,font_color,background_color,font_size,font_weight,font_family,letter_spacing,line_spacing,word_spacing,text_alignment,is_auto_play_tts,bionic_reading,lists_with_bullets,wcag_compliant,score,age,passing_score
10003083,Brian,Lee,ashley.lee@harding.com,2004-08-10,German,English,90000002,2023-11-12 03:16:27,https://randomuser.me/api/portraits/women/76.jpg,40003083,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,96.1,19,True
10003084,Cassandra,Walker,tammie.walker@graham.info,2007-07-17,Latin,English,90000003,2023-11-12 07:23:53,https://randomuser.me/api/portraits/women/1.jpg,40003084,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,67.6,16,False
10003085,Teresa,Sims,zachary.sims@livingston.com,2012-01-31,Japanese,English,90000001,2023-11-12 08:54:33,https://randomuser.me/api/portraits/women/93.jpg,40003085,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,83.2,11,True
10003086,Gregory,Cochran,jeanette.cochran@jenkins.com,2009-07-27,Chinese,English,90000002,2023-11-12 18:18:08,https://randomuser.me/api/portraits/women/92.jpg,40003086,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,70.1,14,True
10003087,Harold,Lawson,benjamin.lawson@scott.com,2005-02-21,Russian,English,90000003,2023-11-12 03:48:29,https://randomuser.me/api/portraits/women/37.jpg,40003087,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,50.6,18,False
10003088,Megan,Santos,william.santos@smith.net,2002-12-17,English,Spanish,90000001,2023-11-12 13:29:55,https://randomuser.me/api/portraits/men/17.jpg,40003088,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,83.7,20,True
10003089,Melinda,Thompson,katherine.thompson@stokes.com,2007-11-28,English,French,90000002,2023-11-12 22:20:35,https://randomuser.me/api/portraits/women/10.jpg,40003089,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,98.1,15,True
10003090,Hunter,Gardner,emily.gardner@thompson.com,2012-08-07,English,German,90000003,2023-11-12 19:22:35,https://randomuser.me/api/portraits/women/78.jpg,40003090,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,79.0,11,True
10003091,Beth,Prince,rachel.prince@yang.info,2012-09-10,English,Latin,90000001,2023-11-12 03:27:53,https://randomuser.me/api/portraits/men/81.jpg,40003091,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,96.2,11,True
10003092,Julia,Butler,caleb.butler@chambers.biz,2001-11-13,English,Japanese,90000002,2023-11-13 00:43:13,https://randomuser.me/api/portraits/men/92.jpg,40003092,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,95.0,21,True
10003093,Angelica,Stout,gary.stout@beard.com,2003-07-24,English,Chinese,90000003,2023-11-12 16:20:12,https://randomuser.me/api/portraits/women/12.jpg,40003093,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,89.9,20,True
10003094,Cindy,Robinson,michele.robinson@murphy.com,2008-06-11,English,Russian,90000001,2023-11-12 19:02:33,https://randomuser.me/api/portraits/women/3.jpg,40003094,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,99.5,15,True
10003095,Michael,Williams,dana.williams@holt.com,2010-01-02,Spanish,English,90000002,2023-11-12 22:44:37,https://randomuser.me/api/portraits/men/58.jpg,40003095,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,95.2,13,True
10003096,Adam,Smith,jessica.smith@johnson.com,2003-01-05,French,English,90000003,2023-11-12 10:53:38,https://randomuser.me/api/portraits/men/54.jpg,40003096,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,75.5,20,True
10003097,Leslie,Hunter,thomas.hunter@woods-peters.com,2008-10-21,German,English,90000001,2023-11-12 15:47:41,https://randomuser.me/api/portraits/women/93.jpg,40003097,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,94.9,15,True
10003098,Amber,Pittman,angela.pittman@alexander.com,2008-12-22,Latin,English,90000002,2023-11-12 18:50:26,https://randomuser.me/api/portraits/men/51.jpg,40003098,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,90.7,14,True
10003099,Melissa,Mendoza,christopher.mendoza@mccann.com,2001-02-17,Japanese,English,90000003,2023-11-12 06:59:35,https://randomuser.me/api/portraits/men/5.jpg,40003099,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,80.8,22,True
10003100,John,Herrera,stephanie.herrera@miller-george.net,2001-05-03,Chinese,English,90000001,2023-11-13 00:29:05,https://randomuser.me/api/portraits/women/77.jpg,40003100,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,70.1,22,True
10003101,Anthony,Vance,kelly.vance@woods-ramos.info,2007-04-16,Russian,English,90000002,2023-11-12 21:26:29,https://randomuser.me/api/portraits/men/50.jpg,40003101,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,78.5,16,True
10003102,Stephanie,Holmes,courtney.holmes@park.com,2004-09-08,English,Spanish,90000003,2023-11-12 22:41:16,https://randomuser.me/api/portraits/men/79.jpg,40003102,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,93.9,19,True
10003103,Krista,Robertson,sean.robertson@cervantes.net,2005-12-18,English,French,90000001,2023-11-12 18:28:22,https://randomuser.me/api/portraits/women/82.jpg,40003103,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,30.4,17,False
10003104,James,Taylor,bryan.taylor@cook.com,2008-09-13,English,German,90000002,2023-11-12 22:28:27,https://randomuser.me/api/portraits/men/1.jpg,40003104,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,99.9,15,True
10003105,John,Martin,linda.martin@sampson-gardner.com,2002-05-19,English,Latin,90000003,2023-11-12 15:22:37,https://randomuser.me/api/portraits/women/18.jpg,40003105,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,86.8,21,True
10003106,Howard,Cuevas,dawn.cuevas@martin.org,2010-07-13,English,Japanese,90000001,2023-11-12 09:53:30,https://randomuser.me/api/portraits/men/12.jpg,40003106,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,75.0,13,True
10003107,Russell,Brooks,jennifer.brooks@miller.info,2012-04-10,English,Chinese,90000002,2023-11-12 03:24:20,https://randomuser.me/api/portraits/women/32.jpg,40003107,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,56.2,11,False
10003108,Olivia,Tran,kimberly.tran@bryant-mason.com,2001-04-13,English,Russian,90000003,2023-11-12 12:47:56,https://randomuser.me/api/portraits/men/2.jpg,40003108,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,88.4,22,True
10003109,James,Smith,elizabeth.smith@lawrence-mendoza.info,2008-06-21,Spanish,English,90000001,2023-11-12 06:43:54,https://randomuser.me/api/portraits/women/0.jpg,40003109,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,96.0,15,True
10003110,Larry,Duncan,christopher.duncan@carter.com,2010-11-29,French,English,90000002,2023-11-12 07:53:39,https://randomuser.me/api/portraits/women/93.jpg,40003110,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,75.9,12,True
10003111,Emily,Conley,carlos.conley@diaz.org,2009-07-30,German,English,90000003,2023-11-12 13:35:30,https://randomuser.me/api/portraits/women/30.jpg,40003111,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,75.4,14,True
10003112,Jasmine,Andrews,cheryl.andrews@thompson.biz,2006-09-07,Latin,English,90000001,2023-11-12 01:34:29,https://randomuser.me/api/portraits/women/55.jpg,40003112,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,69.8,17,False
10003113,Gregory,Snyder,jennifer.snyder@clark.org,2011-12-07,Japanese,English,90000002,2023-11-12 09:20:29,https://randomuser.me/api/portraits/men/43.jpg,40003113,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,79.5,11,True
10003114,Steven,Wood,barbara.wood@cameron.net,2008-08-25,Chinese,English,90000003,2023-11-12 16:28:31,https://randomuser.me/api/portraits/women/94.jpg,40003114,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,85.0,15,True
10003115,Amber,Bailey,christina.bailey@miller-cruz.com,2001-07-30,Russian,English,90000001,2023-11-12 01:17:06,https://randomuser.me/api/portraits/men/38.jpg,40003115,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,39.3,22,False
10003116,Joshua,Stewart,ryan.stewart@warren.com,2006-01-06,English,Spanish,90000002,2023-11-12 13:54:29,https://randomuser.me/api/portraits/women/43.jpg,40003116,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,20.6,17,False
10003117,Richard,Watkins,ronald.watkins@anderson.com,2009-05-22,English,French,90000003,2023-11-12 16:25:30,https://randomuser.me/api/portraits/men/27.jpg,40003117,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,49.2,14,False
10003118,Jennifer,Guerrero,dennis.guerrero@house.com,2008-10-09,English,German,90000001,2023-11-12 20:59:56,https://randomuser.me/api/portraits/women/92.jpg,40003118,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,90.2,15,True
10003119,Matthew,Escobar,darlene.escobar@brown.com,2009-10-20,English,Latin,90000002,2023-11-12 11:37:01,https://randomuser.me/api/portraits/women/20.jpg,40003119,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,94.5,14,True
10003120,Michelle,Moss,kevin.moss@bush-williams.info,2009-10-16,English,Japanese,90000003,2023-11-12 05:09:00,https://randomuser.me/api/portraits/men/6.jpg,40003120,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,75.4,14,True
10003121,Jeffrey,Clark,david.clark@jackson.com,2005-03-15,English,Chinese,90000001,2023-11-12 01:15:47,https://randomuser.me/api/portraits/women/91.jpg,40003121,90000001A,charcoal,pastel light blue,15,regular,Trebuchet,5.25,22.5,78.75,left aligned,False,False,False,True,96.2,18,True
10003122,Ashley,Garner,kyle.garner@ryan.com,2009-06-11,English,Russian,90000002,2023-11-12 16:12:52,https://randomuser.me/api/portraits/men/90.jpg,40003122,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,73.3,14,True
10003123,Richard,Klein,brian.klein@nunez.com,2009-11-13,Spanish,English,90000003,2023-11-12 21:17:20,https://randomuser.me/api/portraits/men/98.jpg,40003123,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,51.6,13,False
10003124,Lisa,Perry,felicia.perry@mendoza.com,2010-10-23,French,English,90000001,2023-11-12 04:09:09,https://randomuser.me/api/portraits/women/85.jpg,40003124,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,79.1,13,True
10003125,Amanda,Martin,terri.martin@james-wilson.org,2002-08-16,German,English,90000002,2023-11-12 06:31:00,https://randomuser.me/api/portraits/women/81.jpg,40003125,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,55.9,21,False
10003126,Jon,Patrick,melissa.patrick@calhoun-harris.com,2007-05-27,Latin,English,90000003,2023-11-12 23:56:33,https://randomuser.me/api/portraits/women/47.jpg,40003126,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,74.5,16,True
10003127,Shaun,George,christopher.george@hernandez.info,2009-12-18,Japanese,English,90000001,2023-11-12 18:09:25,https://randomuser.me/api/portraits/men/53.jpg,40003127,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,83.0,13,True
10003128,James,Walton,thomas.walton@keith.net,2008-05-25,Chinese,English,90000002,2023-11-12 21:00:17,https://randomuser.me/api/portraits/men/89.jpg,40003128,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,86.7,15,True
10003129,Sarah,Jones,clifford.jones@thomas.com,2002-09-13,Russian,English,90000003,2023-11-12 17:09:40,https://randomuser.me/api/portraits/men/32.jpg,40003129,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,63.0,21,False
10003130,Sarah,Ball,timothy.ball@cortez.biz,2005-07-26,English,Spanish,90000001,2023-11-12 07:23:37,https://randomuser.me/api/portraits/men/29.jpg,40003130,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,20.3,18,False
10003131,Colleen,Tapia,maria.tapia@hopkins.org,2007-07-29,English,French,90000002,2023-11-12 04:00:31,https://randomuser.me/api/portraits/women/49.jpg,40003131,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,18.9,16,False
10003132,Robert,Brooks,nicole.brooks@yang.com,2012-11-02,English,German,90000003,2023-11-12 01:58:01,https://randomuser.me/api/portraits/women/92.jpg,40003132,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,42.2,11,False
10003133,Mary,Beasley,david.beasley@bush-floyd.net,2008-05-10,English,Latin,90000001,2023-11-12 17:39:34,https://randomuser.me/api/portraits/men/28.jpg,40003133,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,93.9,15,True
10003134,Jennifer,Arnold,chad.arnold@davis.net,2009-07-07,English,Japanese,90000002,2023-11-12 07:18:36,https://randomuser.me/api/portraits/women/48.jpg,40003134,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,95.9,14,True
10003135,Jennifer,Lynch,gina.lynch@rodriguez-orr.com,2002-09-08,English,Chinese,90000003,2023-11-12 20:27:31,https://randomuser.me/api/portraits/men/61.jpg,40003135,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,72.5,21,True
10003136,Patricia,Norris,jason.norris@hill-cordova.com,2005-01-25,English,Russian,90000001,2023-11-12 09:41:57,https://randomuser.me/api/portraits/men/88.jpg,40003136,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,94.0,18,True
10003137,Angela,Morris,bryan.morris@payne.com,2002-08-24,Spanish,English,90000002,2023-11-12 07:37:07,https://randomuser.me/api/portraits/men/49.jpg,40003137,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,65.2,21,False
10003138,Rebecca,Humphrey,brian.humphrey@owens.com,2001-11-01,French,English,90000003,2023-11-12 09:12:56,https://randomuser.me/api/portraits/men/20.jpg,40003138,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,87.0,22,True
10003139,Doris,Diaz,michael.diaz@sawyer.com,2003-02-12,German,English,90000001,2023-11-12 23:40:38,https://randomuser.me/api/portraits/men/83.jpg,40003139,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,97.9,20,True
10003140,Emily,Morgan,jose.morgan@little-dean.biz,2002-02-16,Latin,English,90000002,2023-11-12 14:22:11,https://randomuser.me/api/portraits/women/33.jpg,40003140,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,70.2,21,True
10003141,Sarah,Griffin,leroy.griffin@coleman.com,2009-01-22,Japanese,English,90000003,2023-11-12 12:08:50,https://randomuser.me/api/portraits/women/96.jpg,40003141,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,61.8,14,False
10003142,Chase,Larsen,emily.larsen@howard.com,2011-03-31,Chinese,English,90000001,2023-11-12 10:29:38,https://randomuser.me/api/portraits/women/48.jpg,40003142,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,89.0,12,True
10003143,Eric,Williams,rebecca.williams@payne-mendez.com,2003-01-16,Russian,English,90000002,2023-11-12 06:53:52,https://randomuser.me/api/portraits/women/72.jpg,40003143,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,76.0,20,True
10003144,Stacy,Levy,tara.levy@farmer-newton.com,2005-04-29,English,Spanish,90000003,2023-11-12 23:26:44,https://randomuser.me/api/portraits/women/58.jpg,40003144,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,64.3,18,False
10003145,Erika,Graham,ian.graham@keller.biz,2003-11-30,English,French,90000001,2023-11-13 00:39:05,https://randomuser.me/api/portraits/women/18.jpg,40003145,90000001B,licorice,pastel light yellow,14,regular,Tahoma,4.9,21.0,73.5,left aligned,False,False,False,True,93.0,19,True
10003146,Christina,Miller,adrienne.miller@williams.com,2012-09-02,English,German,90000002,2023-11-12 05:40:08,https://randomuser.me/api/portraits/men/58.jpg,40003146,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,98.5,11,True
10003147,Claudia,Rios,tim.rios@taylor.com,2003-08-25,English,Latin,90000003,2023-11-12 21:51:20,https://randomuser.me/api/portraits/men/51.jpg,40003147,90000003B,black russian,prim,18,regular,Source Sans Pro,2.16,27.0,2.88,left aligned,False,False,False,True,79.3,20,True
10003148,Kristin,Jones,wendy.jones@gonzalez.com,2005-04-01,English,Japanese,90000001,2023-11-12 08:39:46,https://randomuser.me/api/portraits/women/47.jpg,40003148,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,96.2,18,True
10003149,Tony,Diaz,oscar.diaz@fernandez-vasquez.com,2010-02-01,English,Chinese,90000002,2023-11-12 17:50:44,https://randomuser.me/api/portraits/women/28.jpg,40003149,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,96.6,13,True
10003150,Brett,Hernandez,marie.hernandez@huang-hill.net,2005-04-22,English,Russian,90000003,2023-11-12 07:16:20,https://randomuser.me/api/portraits/women/8.jpg,40003150,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,61.0,18,False
10003151,Leslie,Lowery,michael.lowery@berger.com,2009-05-31,Spanish,English,90000001,2023-11-12 05:49:28,https://randomuser.me/api/portraits/women/7.jpg,40003151,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,89.5,14,True
10003152,Leslie,Wright,kevin.wright@williams.org,2012-06-18,French,English,90000002,2023-11-12 16:26:58,https://randomuser.me/api/portraits/men/25.jpg,40003152,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,56.7,11,False
10003153,Tyler,Kim,ivan.kim@edwards.com,2009-02-12,German,English,90000003,2023-11-12 21:56:44,https://randomuser.me/api/portraits/men/34.jpg,40003153,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,70.4,14,True
10003154,Angela,Young,douglas.young@norman-armstrong.com,2011-09-25,Latin,English,90000001,2023-11-12 22:46:41,https://randomuser.me/api/portraits/women/89.jpg,40003154,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,62.1,12,False
10003155,Margaret,King,kathryn.king@miller.com,2008-01-06,Japanese,English,90000002,2023-11-12 21:04:49,https://randomuser.me/api/portraits/men/77.jpg,40003155,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,26.8,15,False
10003156,Johnathan,Mack,katherine.mack@brown-townsend.com,2009-06-12,Chinese,English,90000003,2023-11-12 19:09:53,https://randomuser.me/api/portraits/women/16.jpg,40003156,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,23.3,14,False
10003157,Michael,Peters,sue.peters@martin.biz,2008-03-26,Russian,English,90000001,2023-11-12 23:49:02,https://randomuser.me/api/portraits/men/78.jpg,40003157,90000001D,matte black,light gray,13,regular,Open Sans,4.55,19.5,68.25,left aligned,False,False,False,True,85.4,15,True
10003158,Stephanie,Waller,david.waller@williams.biz,2004-11-25,English,Spanish,90000002,2023-11-12 15:37:22,https://randomuser.me/api/portraits/men/96.jpg,40003158,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,92.9,18,True
10003159,Joseph,Haney,leslie.haney@nunez.info,2010-12-03,English,French,90000003,2023-11-12 04:11:44,https://randomuser.me/api/portraits/women/36.jpg,40003159,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,84.0,12,True
10003160,Michael,Sanchez,paul.sanchez@miller.info,2012-11-01,English,German,90000001,2023-11-12 06:57:35,https://randomuser.me/api/portraits/men/24.jpg,40003160,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,95.5,11,True
10003161,Robert,Gibson,michael.gibson@jenkins.com,2005-06-04,English,Latin,90000002,2023-11-12 23:58:40,https://randomuser.me/api/portraits/men/27.jpg,40003161,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,89.4,18,True
10003162,Michael,Calhoun,daniel.calhoun@edwards.biz,2010-04-22,English,Japanese,90000003,2023-11-12 16:09:49,https://randomuser.me/api/portraits/men/94.jpg,40003162,90000003C,charcoal,linen,24,regular,Century Gothic,2.88,36.0,3.84,left aligned,False,False,False,True,60.4,13,False
10003163,James,Perry,richard.perry@perez-fleming.com,2008-02-24,English,Chinese,90000001,2023-11-12 08:16:56,https://randomuser.me/api/portraits/women/88.jpg,40003163,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,75.9,15,True
10003164,Melissa,Newman,michael.newman@wagner-boyd.com,2002-10-23,English,Russian,90000002,2023-11-12 19:11:34,https://randomuser.me/api/portraits/men/71.jpg,40003164,90000002C,charcoal,light gray,14,regular,Helvetica,1.68,24.5,2.24,left aligned,False,True,True,True,67.8,21,False
10003165,Elizabeth,Thompson,steven.thompson@carroll.com,2006-04-03,Spanish,English,90000003,2023-11-13 00:58:18,https://randomuser.me/api/portraits/men/78.jpg,40003165,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,24.7,17,False
10003166,Michael,Calhoun,ernest.calhoun@evans.com,2003-08-21,French,English,90000001,2023-11-12 12:28:28,https://randomuser.me/api/portraits/women/40.jpg,40003166,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,60.4,20,False
10003167,Kristina,Holder,mark.holder@rice.com,2010-05-17,German,English,90000002,2023-11-13 00:42:27,https://randomuser.me/api/portraits/men/23.jpg,40003167,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,96.1,13,True
10003168,Mark,Sanford,joseph.sanford@martinez-allen.com,2005-01-12,Latin,English,90000003,2023-11-12 01:31:32,https://randomuser.me/api/portraits/women/20.jpg,40003168,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,87.3,18,True
10003169,Lauren,Washington,mary.washington@wilson.com,2002-02-14,Japanese,English,90000001,2023-11-12 20:47:59,https://randomuser.me/api/portraits/men/52.jpg,40003169,90000001E,white,red,8,regular,Open Sans,2.55,7.5,30.25,left aligned,False,False,False,False,44.0,21,False
10003170,Jennifer,Cohen,rebecca.cohen@phillips.com,2012-07-02,Chinese,English,90000002,2023-11-12 15:34:27,https://randomuser.me/api/portraits/men/4.jpg,40003170,90000002B,midnight blue,ivory,12,regular,Lexend,1.44,21.0,1.92,left aligned,False,True,True,True,89.3,11,True
10003171,Mark,Wallace,pamela.wallace@bell.com,2006-08-17,Russian,English,90000003,2023-11-12 02:32:56,https://randomuser.me/api/portraits/men/85.jpg,40003171,90000003D,green,yellow,10,regular,Century Gothic,1.88,15.0,1.84,left aligned,False,False,False,False,78.9,17,True
10003172,Scott,Hodge,john.hodge@cannon-adams.com,2010-09-10,English,Spanish,90000001,2023-11-12 05:43:22,https://randomuser.me/api/portraits/women/30.jpg,40003172,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,82.2,13,True
10003173,Jessica,Ramirez,joshua.ramirez@arnold.com,2011-01-28,English,French,90000002,2023-11-13 00:01:16,https://randomuser.me/api/portraits/men/48.jpg,40003173,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,58.4,12,False
10003174,Sabrina,Williamson,brian.williamson@parker.org,2011-07-18,English,German,90000003,2023-11-12 23:22:09,https://randomuser.me/api/portraits/women/95.jpg,40003174,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,69.8,12,False
10003175,Rebekah,Kim,daniel.kim@wood-kelly.net,2001-12-24,English,Latin,90000001,2023-11-12 10:33:32,https://randomuser.me/api/portraits/women/66.jpg,40003175,90000001A,charcoal,pastel light blue,15,regular,Trebuchet,5.25,22.5,78.75,left aligned,False,False,False,True,81.2,21,True
10003176,Tyler,Beck,thomas.beck@griffith-norton.com,2007-02-15,English,Japanese,90000002,2023-11-13 00:22:46,https://randomuser.me/api/portraits/women/82.jpg,40003176,90000002D,yellow,orange,9,regular,Helvetica,1.18,12.5,1.24,left aligned,False,False,False,False,19.9,16,False
10003177,Jane,White,scott.white@watson.com,2003-06-24,English,Chinese,90000003,2023-11-13 00:44:55,https://randomuser.me/api/portraits/men/99.jpg,40003177,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,83.2,20,True
10003178,James,Harris,patricia.harris@smith.com,2001-04-09,English,Russian,90000001,2023-11-12 17:59:42,https://randomuser.me/api/portraits/women/41.jpg,40003178,90000001C,onyx,light cream,12,regular,Century Gothic,4.2,18.0,63.0,left aligned,False,False,False,True,84.9,22,True
10003179,Ronald,Torres,joshua.torres@craig-wilson.net,2009-02-06,Spanish,English,90000002,2023-11-12 11:34:49,https://randomuser.me/api/portraits/women/64.jpg,40003179,90000002A,dark gray,eggshell,16,regular,Open Sans,1.92,28.0,2.56,left aligned,False,True,True,True,86.0,14,True
10003180,Matthew,Evans,anthony.evans@klein.com,2003-09-12,French,English,90000003,2023-11-12 17:53:28,https://randomuser.me/api/portraits/men/73.jpg,40003180,90000003A,nightrider,quartz,15,bold,Poppins,1.8,22.5,2.4,left aligned,False,False,False,True,73.9,20,True
